"ACTIVE","ASSET","CBSA","CHARTER","COUNTY","ESTYMD","ID","NAME","OFFICES","STNAME","UNINUM","WEBADDR","ZIP"
1,219659,,"0","Morris","03/16/1882","12602","Farmers and Drovers Bank",3,"Kansas","8001","www.farmersanddrovers.com","66846"
1,381755,"Natchitoches, LA","0","Natchitoches","01/01/1933","12608","City Bank & Trust Co.",8,"Louisiana","8005","www.mycitybank.com","71457"
1,352910,"Morgan City, LA","0","St. Mary","01/01/1925","12609","Patterson State Bank",3,"Louisiana","8006","www.pattersonstatebank.com","70392"
1,1119590,,"0","Evangeline","01/01/1933","12611","The Evangeline Bank and Trust Company",10,"Louisiana","8008","www.therealbank.com","70586"
1,9620310,"Ruston, LA","0","Lincoln","11/23/1912","12614","Origin Bank",58,"Louisiana","8010","www.origin.bank","71227"
1,593718,"Jefferson City, MO","0","Osage","03/17/1913","12616","Legends Bank",13,"Missouri","8012","www.legendsbk.com","65051"
1,1170435,"St. Louis, MO-IL","0","Franklin","10/29/1877","12627","Bank of Washington",7,"Missouri","8016","http://www.bankofwashington.com","63090"
1,20799746,"Jefferson City, MO","0","Cole","02/03/1902","12633","The Central Trust Bank",172,"Missouri","8021","www.centralbank.net","65101"
1,2273312,"Wenatchee, WA","0","Chelan","09/24/1932","1265","Cashmere Valley Bank",12,"Washington","860","www.cashmerevalleybank.com","98815"
1,155143,"Green Bay, WI","0","Brown","01/01/1913","12661","GreenLeaf Bank",2,"Wisconsin","8035","http://www.greenleaf.bank","54126"
1,138091,"Columbia, MO","0","Cooper","08/26/1913","12694","Citizens Community Bank",3,"Missouri","8053","www.ccb-online.net","65276"
1,303919,"St. Louis, MO-IL","0","Monroe","01/04/1894","12706","State Bank",5,"Illinois","8059","www.sbw.bank","62298"
1,147957,"Cedar Rapids, IA","0","Linn","09/08/1903","12717","Bridge Community Bank",3,"Iowa","8065","www.bridge.bank","52314"
1,91983,,"0","Catahoula","02/01/1918","12722","Sicily Island State Bank",2,"Louisiana","8068","www.sibank.net","71368"
1,45508,"Omaha-Council Bluffs, NE-IA","0","Saunders","01/01/1906","12745","Bank of Prague",1,"Nebraska","8078","www.bankofprague1.com","68050"
1,101510,,"0","Mccurtain","01/01/1911","12757","First State Bank",3,"Oklahoma","8082","www.fsbvalliant.com","74764"
1,54394,"Ada, OK","0","Pontotoc","09/08/1922","12758","Farmers State Bank, Allen, Oklahoma",1,"Oklahoma","8083","http://www.fsballen.com","74825"
1,809540,"Oklahoma City, OK","0","Oklahoma","01/01/1902","12761","F&M Bank",9,"Oklahoma","8084","http://www.fmbankok.com","73012"
1,2451820,,"0","Castro","03/07/1907","12769","First United Bank",25,"Texas","8086","www.firstunited.bank","79027"
1,587481,"Baraboo, WI","0","Sauk","07/01/1857","12788","Baraboo State Bank",7,"Wisconsin","8101","http://www.baraboobank.com","53913"
1,10682990,"Spokane-Spokane Valley, WA","0","Spokane","11/03/1902","1281","Washington Trust Bank",45,"Washington","863","www.watrust.com","99201"
1,966256,,"0","Crawford","01/22/1915","12814","Peoples State Bank",19,"Wisconsin","8116","http://www.peoplesfinancial.com","53821"
1,768003,"Chicago-Naperville-Elgin, IL-IN-WI","18763","Mchenry","01/01/1915","12815","Home State Bank, National Association",7,"Illinois","8117","www.homestateonline.com","60014"
1,1139311,"Frankfort, IN","0","Clinton","01/01/1876","12828","The Farmers Bank, Frankfort, Indiana",11,"Indiana","8125","www.thefarmersbank.com","46041"
1,158066,"Chicago-Naperville-Elgin, IL-IN-WI","0","Porter","04/01/1920","12836","First State Bank of Porter",3,"Indiana","8127","http://www.porterstatebank.com","46304"
1,3425975,"Peru, IN","0","Miami","01/01/1932","12839","First Farmers Bank & Trust Co.",38,"Indiana","8129","www.ffbt.com","46919"
1,9663367,"Chicago-Naperville-Elgin, IL-IN-WI","0","Lake","04/21/1895","12854","Centier Bank",61,"Indiana","8136","www.centier.com","46394"
1,1628933,"Waterloo-Cedar Falls, IA","0","Black Hawk","06/25/1903","12855","Farmers State Bank",8,"Iowa","8137","www.fsb1879.com","50701"
1,255972,"Waterloo-Cedar Falls, IA","0","Bremer","01/01/1902","12857","Denver Savings Bank",2,"Iowa","8138","www.bankdsb.com","50622"
1,630357,"Spencer, IA","0","Clay","04/07/1916","12858","Farmers Trust and Savings Bank",1,"Iowa","8139","www.farmerstrust.bank","51301"
1,57647,,"0","Republic","03/13/1913","12865","Swedish-American State Bank",1,"Kansas","8145","www.mysasb.com","66939"
1,760094,,"0","Crittenden","12/01/1899","12869","Farmers Bank and Trust Company",10,"Kentucky","8148","www.farmers247.com","42064"
1,1119834,"Bangor, ME","0","Penobscot","03/07/1918","12874","Katahdin Trust Company",17,"Maine","8151","www.katahdintrust.com","04765"
1,293238,,"0","Kent","10/01/1910","12885","The Peoples Bank",1,"Maryland","8157","www.pbkc.com","21620"
1,80549,,"0","Van Buren","01/01/1870","12893","First State Bank of Michigan",1,"Michigan","8162","www.fsbdecatur.com","49045"
1,96644,,"0","Tuscola","04/15/1885","12899","Mayville State Bank",2,"Michigan","8166","www.mayvillestatebank.com","48744"
1,3050571,"Magnolia, AR","0","Columbia","01/01/1906","1291","Farmers Bank & Trust Company",38,"Arkansas","867","www.myfarmers.bank","71753"
1,852531,"Batesville, AR","0","Sharp","01/01/1912","1294","FNBC Bank",17,"Arkansas","869","www.fnbc.us","72513"
1,2650965,"Poughkeepsie-Newburgh-Middletown, NY","0","Orange","05/02/1892","12944","Orange Bank & Trust Company",16,"New York","8187","www.orangebanktrust.com","10940"
1,180561,"Albany-Schenectady-Troy, NY","0","Schoharie","12/08/1893","12956","Bank of Richmondville",3,"New York","8189","www.bankrich.com","12043"
1,375234,"Olean, NY","0","Cattaraugus","01/01/1902","12959","Cattaraugus County Bank",7,"New York","8191","www.countonccb.com","14755"
1,287631,"Fort Smith, AR-OK","0","Sebastian","08/01/1907","1296","Farmers Bank",10,"Arkansas","871","www.gofarmersbank.com","72936"
1,1189863,,"0","Putnam","11/21/1904","12969","The Union Bank Company",15,"Ohio","8196","www.theubank.com","45830"
1,1235216,"Columbus, OH","0","Union","07/01/1867","12978","The Richwood Banking Company",9,"Ohio","8201","www.richwoodbank.com","43344"
1,102686,,"0","Henry","10/11/1911","12980","The Corn City State Bank",1,"Ohio","8203","www.corncitystatebank.com","43516"
1,4326380,"Sandusky, OH","0","Erie","03/01/1884","12982","Civista Bank",42,"Ohio","8205","www.civistabank.com","44870"
1,441709,"Pittsburgh, PA","0","Armstrong","10/01/1919","12985","Elderton State Bank",3,"Pennsylvania","8207","www.eldertonbank.com","15736"
1,1286556,"Memphis, TN-MS-AR","0","Crittenden","06/05/1925","1299","Evolve Bank & Trust",10,"Arkansas","874","www.getevolved.com","72301"
1,440824,"Dallas-Fort Worth-Arlington, TX","0","Ellis","01/01/1933","13000","Trinity Capital Bank of Texas",5,"Texas","8215","www.tcbtexas.com","75119"
1,300731,,"0","Pecos","05/11/1928","13006","The Pecos County State Bank",5,"Texas","8217","WWW.PCSBANK.NET","79735"
1,3248653,"Bluefield, WV-VA","0","Tazewell","01/07/1920","13012","First Community Bank",69,"Virginia","8220","www.firstcommunitybank.com","24605"
1,66846,,"0","Tucker","06/10/1902","13018","Miners & Merchants Bank",3,"West Virginia","8225","https://www.minersandmerchantsbank.com","26292"
1,376464,"Fairmont, WV","0","Marion","06/27/1932","13020","First Exchange Bank",7,"West Virginia","8227","www.firstexchangebank.com","26554"
1,436858,"Madison, WI","0","Iowa","01/01/1917","13025","Farmers Savings Bank",5,"Wisconsin","8231","WWW.FARMERSSAVINGS.COM","53565"
1,148048,,"0","Trempealeau","04/06/1920","13030","Oakwood Bank",4,"Wisconsin","8236","www.oakwoodbank.net","54760"
1,344556,,"0","Vernon","01/01/1912","13032","Citizens First Bank",6,"Wisconsin","8238","http://www.citizensfirstbank.net","54665"
1,278969,,"0","Waupaca","01/11/1911","13033","The Farmers State Bank of Waupaca",3,"Wisconsin","8239","www.fsbwaupaca.com","54981"
1,79746,"La Crosse-Onalaska, WI-MN","25291","La Crosse","01/01/1909","13054","Park Bank, National Association",3,"Wisconsin","8251","www.parkbank.bank","54636"
1,1175177,"Milwaukee-Waukesha, WI","0","Waukesha","12/12/1892","13055","Citizens Bank",11,"Wisconsin","8252","www.citizensbankwi.bank","53149"
1,756449,"Minneapolis-St. Paul-Bloomington, MN-WI","15698","Pierce","01/01/1917","13058","Hiawatha National Bank",7,"Wisconsin","8254","www.hnbank.com","54014"
1,2012440,"Portland-South Portland, ME","0","York","05/01/1871","13063","Kennebunk Savings Bank",17,"Maine","8258","www.kennebunksavings.com","04043"
1,432755,"Joplin, MO","0","Newton","01/01/1884","13068","Community Bank and Trust",13,"Missouri","8261","www.cbthomebank.com","64850"
1,721577,,"0","Dent","01/01/1894","13071","Town & Country Bank",10,"Missouri","8262","www.tcbanks.com","65560"
1,742792,,"0","Logan","04/18/1910","13083","First Western Bank",11,"Arkansas","8272","http://www.fwbank.com","72927"
1,20830874,"Port St. Lucie, FL","14838","Martin","01/01/1933","131","Seacoast National Bank",116,"Florida","99","www.seacoastbank.com","34994"
1,6984247,"Warsaw, IN","0","Kosciusko","01/01/1872","13102","Lake City Bank",58,"Indiana","8287","www.lakecitybank.com","46580"
1,890538,"New Castle, IN","0","Henry","07/03/1873","13107","Citizens State Bank of New Castle, Indiana",11,"Indiana","8290","www.mycsbin.com","47362"
1,1065907,"Seymour, IN","0","Jackson","01/01/1900","13109","Jackson County Bank",14,"Indiana","8291","jcbank.com","47274"
1,235158,"Indianapolis-Carmel-Anderson, IN","0","Hendricks","01/01/1908","13111","Hendricks County Bank and Trust Company",5,"Indiana","8293","www.hendrickscountybank.com","46112"
1,389515,"Bloomington, IN","0","Owen","01/01/1934","13112","Owen County State Bank",8,"Indiana","8294","www.ocsbank.com","47460"
1,244548,"Evansville, IN-KY","0","Warrick","01/01/1895","13113","Peoples Trust and Savings Bank",5,"Indiana","8295","www.peoplestrust.bank","47601"
1,554670,,"0","Ripley","10/26/1912","13130","The Friendship State Bank",9,"Indiana","8304","www.friendshipstatebank.com","47021"
1,173826,,"0","Grayson","01/01/1904","13167","Bank of Clarkson",2,"Kentucky","8330","WWW.BANKOFCLARKSON.COM","42726"
1,403404,,"0","Emmet","11/01/1905","13179","First Community Bank",10,"Michigan","8339","www.firstcb.com","49740"
1,250565,,"0","Mercer","01/01/1908","13195","Union State Bank of Hazen",4,"North Dakota","8350","www.betterstate.com","58545"
1,71566,,"0","Bottineau","06/12/1906","13196","Peoples State Bank",2,"North Dakota","8351","","58793"
1,1785231,"Fargo, ND-MN","0","Cass","07/15/1907","13198","Cornerstone Bank",12,"North Dakota","8352","www.cornerstone.bank","58104"
1,274242,,"0","Putnam","01/01/1918","13209","The Fort Jennings State Bank",7,"Ohio","8357","www.fjsb.com","45844"
1,517344,"Columbus, OH","0","Pickaway","04/20/1912","13216","The Savings Bank",6,"Ohio","8361","www.thesavingsbankohio.bank","43113"
1,831000,"Celina, OH","0","Mercer","11/20/1905","13220","The Peoples Bank Co.",7,"Ohio","8362","www.pbc.bank","45828"
1,240843,"Watertown-Fort Atkinson, WI","0","Jefferson","01/01/1897","13242","Farmers & Merchants State Bank",3,"Wisconsin","8377","www.FandMStBk.com","53594"
1,181526,,"0","Schoolcraft","07/07/1917","13249","The State Savings Bank of Manistique",3,"Michigan","8382","www.statesavingsbank.com","49854"
1,86006,,"0","Holt","11/01/1901","13251","Chambers State Bank",2,"Nebraska","8384","www,chambersbank.com","68725"
1,1252928,"Norfolk, NE","0","Pierce","01/01/1882","13255","Midwest Bank",11,"Nebraska","8387","www.midwest.bank","68767"
1,716304,"Green Bay, WI","0","Kewaunee","10/03/1903","13264","Bank of Luxemburg",9,"Wisconsin","8390","www.bankofluxemburg.com","54217"
1,186200,"Tulsa, OK","0","Rogers","03/23/1896","13274","Bank of Commerce",6,"Oklahoma","8398","www.bankboc.com","74016"
1,1183807,"Syracuse, NY","0","Onondaga","03/17/1917","13297","Solvay Bank",10,"New York","8406","www.solvaybank.com","13209"
1,328622,"Little Rock-North Little Rock-Conway, AR","0","Lonoke","08/08/1898","13303","Bank of England",151,"Arkansas","8411","www.bankofengland-ar.com","72046"
1,763731,"Louisville-Jefferson County, KY-IN","0","Clark","03/08/1908","13305","The New Washington State Bank",12,"Indiana","8413","www.newwashbank.com","47162"
1,5692809,"Stockton, CA","0","San Joaquin","05/24/1916","1331","Farmers & Merchants Bank of Central California",34,"California","878","www.fmbonline.com","95240"
1,1536850,"Defiance, OH","0","Defiance","03/28/1902","13339","The State Bank and Trust Company",29,"Ohio","8414","www.yourstatebank.com","43512"
1,1314050,"Fremont, OH","0","Sandusky","07/25/1888","13341","The Croghan Colonial Bank",19,"Ohio","8416","https://www.croghan.com","43420"
1,418381,,"0","Noble","02/20/1896","13366","Exchange Bank and Trust Company",3,"Oklahoma","8421","www.easybanking.bank","73077"
1,157993,"Kirksville, MO","0","Adair","12/20/1933","13381","Northeast Missouri State Bank",2,"Missouri","8431","www.northeastmissouristatebank.com","63501"
1,141380,"New Ulm, MN","0","Brown","01/01/1918","13382","Farmers and Merchants State Bank of Springfield",2,"Minnesota","8432","https://www.fmb-ebank.com","56087"
1,1405373,"Utica-Rome, NY","0","Oneida","04/23/1927","13397","Bank of Utica",1,"New York","8439","http://www.bankofutica.com","13502"
1,403992,,"0","Shelby","07/07/1910","13407","Farmers State Bank",8,"Texas","8443","www.fsbctx.bank","75935"
1,79769,"Woodward, OK","0","Ellis","12/28/1908","13415","Farmers and Merchants Bank",1,"Oklahoma","8448","fmbankarnett.com","73832"
1,63818,,"0","Harper","02/10/1930","13416","Oklahoma State Bank",2,"Oklahoma","8449","www.osbbuffalo.com","73834"
1,9093084,"Lincoln, NE","0","Lancaster","02/28/1917","13421","Union Bank and Trust Company",37,"Nebraska","8451","www.ubt.com","68506"
1,205998,,"0","Wadena","01/01/1917","13430","Wadena State Bank",4,"Minnesota","8455","www.wadenastatebank.com","56482"
1,92844,,"0","Meade","04/13/1906","13450","Integrity Bank",4,"Kansas","8469","www.integrityks.bank","67844"
1,798759,,"0","Juneau","04/30/1932","13454","Royal Bank",21,"Wisconsin","8470","http://www.royalbank-usa.com","53929"
1,95067,,"0","Grant","10/01/1901","13551","The State Exchange Bank",1,"Oklahoma","8473","www.stateexchangebank.com","74643"
1,401590,"Reading, PA","0","Berks","01/01/1934","13561","Fleetwood Bank",7,"Pennsylvania","8478","https://fleetwoodbank.com","19522"
1,726479,"Madison, WI","0","Dane","08/08/1903","13565","Bank of Sun Prairie",4,"Wisconsin","8481","http://www.bankofsunprairie.com","53590"
1,36674,"Fort Madison-Keokuk, IA-IL-MO","0","Hancock","01/17/1893","13582","State Bank of Nauvoo",2,"Illinois","8491","www.statebankofnauvoo.com","62354"
1,398038,"Austin-Round Rock-Georgetown, TX","0","Caldwell","01/09/1934","13599","First Lockhart Bank",4,"Texas","8504","http://www.firstlockhart.com","78644"
1,136894,"Waco, TX","0","Mclennan","01/01/1893","13600","POINTWEST BANK",4,"Texas","8505","http://www.pointwestbank.com","76691"
1,37522,"Omaha-Council Bluffs, NE-IA","0","Saunders","09/01/1885","13611","Bank of Mead",2,"Nebraska","8513","WWW.BANKOFMEAD.COM","68041"
1,134331,,"0","Wayne","01/01/1926","13616","Corydon State Bank",1,"Iowa","8515","","50060"
1,1154050,"Lexington, NE","0","Dawson","01/01/1906","13622","Dayspring Bank",10,"Nebraska","8518","dayspring.bank","69138"
1,613664,"Russellville, AR","0","Pope","01/12/1934","13632","First State Bank",5,"Arkansas","8523","www.fsbmybank.com","72802"
1,1579827,"McPherson, KS","0","Mcpherson","11/01/1898","1365","Peoples Bank and Trust Company",21,"Kansas","891","http://www.peoples.bank","67460"
1,383615,,"0","Morrison","05/11/1927","13652","Pine Country Bank",5,"Minnesota","8530","http://www.pinecountrybank.com","56345"
1,289307,"Spirit Lake, IA","0","Dickinson","06/10/1931","13656","United Community Bank",5,"Iowa","8534","www.unitedcommunitybank.com","51351"
1,219121,,"0","Knox","01/01/1895","13662","Farmers and Merchants State Bank, Bloomfield, Nebraska",6,"Nebraska","8539","www.fandmstatebank.com","68718"
1,170857,,"0","Antelope","01/01/1930","13692","Brunswick State Bank",3,"Nebraska","8558","www.brunswickstatebank.com","68720"
1,22335,,"0","Boyd","11/14/1924","13696","Nebraska State Bank",1,"Nebraska","8562","","68719"
1,623494,"Greenville, OH","13944","Darke","01/17/1934","13703","Greenville National Bank",10,"Ohio","8566","www.bankgnb.bank","45331"
1,388231,"Fairfield, IA","0","Jefferson","09/16/1901","13712","The Libertyville Savings Bank",6,"Iowa","8570","www.lsbia.bank","52556"
1,88833,"Spirit Lake, IA","0","Dickinson","10/05/1928","13715","The State Bank",2,"Iowa","8573","www.statebankspiritlake.com","51360"
1,1901612,"Cleveland-Elyria, OH","0","Geauga","03/15/1902","13716","The Middlefield Banking Company",21,"Ohio","8574","www.middlefieldbank.bank","44062"
1,16654,"Kansas City, MO-KS","0","Linn","09/26/1904","13729","Prescott State Bank",1,"Kansas","8581","HTTPS://ONLINEBANKING.PRESCOTTSTATEBANK.COM","66767"
1,1520955,"Natchitoches, LA","0","Natchitoches","10/05/1903","1373","BOM Bank",26,"Louisiana","898","www.bofm.com","71457"
1,292884,,"0","O'Brien","11/15/1894","13735","Savings Bank",3,"Iowa","8586","www.savingsbankia.com","51245"
1,110766,,"0","Fayette","01/01/1895","13736","Maynard Savings Bank",3,"Iowa","8587","www.maynardsavingsbank.com","50655"
1,212732,"Burlington, IA-IL","0","Des Moines","01/01/1916","13737","Farmers & Merchants Bank & Trust",4,"Iowa","8588","www.fmbanktrust.bank","52601"
1,90195,"Baton Rouge, LA","0","Iberville","03/01/1927","1374","The Bank of Commerce",1,"Louisiana","899","http://WWW.BKOFCOMMERCE.COM","70788"
1,276574,"Ogdensburg-Massena, NY","12018","St. Lawrence","09/27/1922","13748","The Upstate National Bank",4,"New York","8596","www.upstatebank.com","13669"
1,220598,"Davenport-Moline-Rock Island, IA-IL","0","Scott","01/01/1902","13753","Blue Grass Savings Bank",2,"Iowa","8601","www.bluegrassbank.com","52726"
1,486030,"Baton Rouge, LA","0","Iberville","07/05/1916","1376","Citizens Bank & Trust Company",7,"Louisiana","901","www.citizensbankandtrust.com","70764"
1,50502,"Cedar Rapids, IA","0","Benton","01/01/1869","13774","Benton County State Bank",1,"Iowa","8612","http://www.bentoncountystatebank.com","52209"
1,229412,,"0","Johnson","01/15/1934","13775","Farmers State Bank",3,"Tennessee","8613","www.fsbankmctn.com","37683"
1,191111,"Iron Mountain, MI-WI","6863","Dickinson","06/12/1901","13784","Northern Interstate Bank, N. A.",5,"Michigan","8618","www.banknib.com","49870"
1,127511,"Kansas City, MO-KS","0","Lafayette","05/01/1932","13788","Concordia Bank of Concordia, Missouri",4,"Missouri","8620","www.concordia-bank.com","64020"
1,113632,,"0","Mcintosh","01/01/1911","13794","McIntosh County Bank",2,"North Dakota","8624","www.makeitmcb.com","58413"
1,105400,,"14370","Wilson","09/16/1871","13798","First National Bank in Fredonia",1,"Kansas","8627","www.fnbfredonia.com","66736"
1,166340,"Baton Rouge, LA","0","East Feliciana","01/20/1904","1380","Feliciana Bank & Trust Company",3,"Louisiana","904","www.felicianabank.com","70722"
1,304625,"Kendallville, IN","0","Noble","10/29/1914","13801","Farmers and Merchants Bank",4,"Indiana","8628","www.fmfbank.com","46763"
1,145629,,"0","Preble","01/01/1888","13802","The Twin Valley Bank",5,"Ohio","8629","www.twinvalleybank.bank","45381"
1,191406,"Mankato, MN","13972","Blue Earth","01/29/1934","13809","Minnstar Bank National Association",2,"Minnesota","8632","www.minnstarbank.com","56055"
1,137750,,"13975","Perry","01/01/1901","13813","First National Bank in Pinckneyville",1,"Illinois","8636","www.fnbpville.com","62274"
1,164074,,"0","Fayette","01/01/1934","13816","Bank 1st",3,"Iowa","8638","www.bank1stia.com","52175"
1,245803,,"0","Knox","12/01/1925","13819","Commercial State Bank",3,"Nebraska","8639","wausabank.com","68786"
1,567622,,"0","Cross","06/04/1891","13821","Cross Bank",10,"Arkansas","8640","http://www.mycrossbank.com","72396"
1,44037,,"0","Cook","06/25/1907","13832","The Trust Bank",3,"Georgia","8646","www.thetrustbank.net","31637"
1,860833,"Evansville, IN-KY","0","Henderson","02/02/1934","13838","Field & Main Bank",6,"Kentucky","8651","www.fieldandmain.com","42420"
1,406504,"Chicago-Naperville-Elgin, IL-IN-WI","0","Newton","09/19/1932","13843","Kentland Bank",5,"Indiana","8654","www.kentlandbank.com","47951"
1,1125175,"Lincoln, NE","0","Lancaster","12/12/1912","13868","First State Bank Nebraska",19,"Nebraska","8672","http://www.1fsb.bank","68516"
1,8372231,"DuBois, PA","0","Clearfield","01/27/1934","13876","CNB Bank",82,"Pennsylvania","8676","www.cnbbank.bank","16830"
1,169815,"McPherson, KS","0","Mcpherson","10/09/1909","13883","The Farmers State Bank",4,"Kansas","8680","www.fsb-online.com","67460"
1,304556,"LaGrange, GA-AL","0","Chambers","01/30/1934","13887","Farmers and Merchants Bank",3,"Alabama","8683","www.fmlafayette.com","36862"
1,392581,"North Platte, NE","0","Lincoln","09/22/1902","13892","Sandhills State Bank",10,"Nebraska","8686","sandhills.bank","69101"
1,392929,"Kansas City, MO-KS","0","Clinton","01/01/1934","13897","Farmers State Bank",9,"Missouri","8690","WWW.FSCBANK.BANK","64429"
1,20955,"St. Louis, MO-IL","0","Macoupin","09/09/1912","13902","Farmers State Bank of Medora",1,"Illinois","8694","","62063"
1,217575,"Durant, OK","14005","Bryan","07/08/1898","13905","First Texoma National Bank",5,"Oklahoma","8697","www.ftnb.net","74701"
1,55131,,"0","Sibley","06/04/1895","1391","Arlington State Bank",2,"Minnesota","914","www.arlingtonstatebank.com","55307"
1,593611,,"14012","Live Oak","02/17/1934","13919","SouthTrust Bank, N.A.",8,"Texas","8705","www.southtrust.com","78022"
1,34006,"McPherson, KS","0","Mcpherson","05/15/1895","13926","The State Bank of Canton, Canton, Kansas",1,"Kansas","8711","www.statebankofcanton.com","67428"
1,39756,,"0","Sac","01/01/1898","13931","State Bank of Schaller",1,"Iowa","8715","www.statebankofschaller.com","51053"
1,245109,,"0","Noble","02/21/1934","13946","First Bank & Trust Company",4,"Oklahoma","8722","www.fbt.bank","73077"
1,338190,,"0","Alamosa","03/01/1907","13947","Alamosa State Bank",1,"Colorado","8723","www.alamosastatebank.com","81101"
1,879593,"Shreveport-Bossier City, LA","0","De Soto","10/01/1901","13951","Community Bank of Louisiana",12,"Louisiana","8725","www.communitybankofla.bank","71052"
1,1263445,,"0","Sioux","01/01/1879","13953","Iowa State Bank",14,"Iowa","8727","www.iowastate.bank","51239"
1,214065,,"0","Carroll","02/28/1934","13955","Foundation Bank",9,"Tennessee","8729","http://www.foundationbank.org","38201"
1,82820,,"0","Cherokee","01/01/1892","13959","CBW Bank",1,"Kansas","8732","www.cbwbank.com","66781"
1,63363,,"0","Texas","06/04/1889","13960","The Bank of Houston",2,"Missouri","8733","www.thebankofhouston.com","65483"
1,155217,,"0","Cedar","01/01/1917","13962","Bank of Hartington",2,"Nebraska","8735","www.bankofhartington.com","68739"
1,116605,"Ottawa, IL","14035","Putnam","02/27/1934","13983","The Granville National Bank",2,"Illinois","8745","http://www.gnbonline.com","61326"
1,6598,"Denver-Aurora-Lakewood, CO","8004","Denver","12/11/1905","13986","Transact Bank, National Association",1,"Colorado","8747","www.transactbank.com","80202"
1,3704763,"Faribault-Northfield, MN","0","Rice","08/01/1901","1399","Frandsen Bank & Trust",41,"Minnesota","921","frandsenbank.com","55046"
1,47291,"Cedar Rapids, IA","0","Linn","01/01/1908","13990","Palo Savings Bank",1,"Iowa","8749","www.palosavingsbank.com","52324"
1,34044,,"0","Bon Homme","03/06/1934","13999","The Farmers and Merchants State Bank",1,"South Dakota","8755","http://wwwfmsbscotland.com","57059"
1,360681000,"Boston-Cambridge-Newton, MA-NH","0","Suffolk","01/01/1792","14","State Street Bank and Trust Company",3,"Massachusetts","6","www.statestreet.com","02114"
1,413915,"Ann Arbor, MI","0","Washtenaw","12/17/1897","14009","Chelsea State Bank",4,"Michigan","8758","www.chelseastate.bank","48118"
1,1128814,"Washington-Arlington-Alexandria, DC-VA-MD-WV","0","Frederick","01/04/1908","14017","Middletown Valley Bank",8,"Maryland","8761","www.mvbbank.com","21769"
1,1480074,,"0","Chippewa","07/02/1902","1402","Citizens Alliance Bank",17,"Minnesota","924","www.citizensalliancebank.com","56222"
1,57579,"Kansas City, MO-KS","0","Linn","11/14/1893","14024","Farmers and Merchants Bank of Mound City, Kansas",1,"Kansas","8765","www.fmbankmc.com","66056"
1,492806,"Kansas City, MO-KS","0","Platte","03/07/1934","14025","Connections Bank",11,"Missouri","8766","www.connections.bank","64079"
1,91674,"Fremont, NE","0","Dodge","08/17/1917","14026","Scribner Bank",1,"Nebraska","8767","www.scribnerbank.com","68057"
1,4075579,"Hammond, LA","0","Tangipahoa","03/12/1934","14028","First Guaranty Bank",30,"Louisiana","8769","www.fgb.net","70401"
1,851168,"Oklahoma City, OK","0","Oklahoma","12/12/1933","14029","First Liberty Bank",3,"Oklahoma","8770","www.myfirstliberty.com","73120"
1,501959,"St. Louis, MO-IL","0","Warren","01/01/1934","14036","The Missouri Bank",7,"Missouri","8775","http://www.themissouribank.com","63383"
1,335850,"St. Louis, MO-IL","0","Franklin","05/02/1913","14056","Farmers and Merchants Bank of St. Clair",4,"Missouri","8785","www.fmb4banking.bank","63077"
1,369086,,"0","Boone","12/04/1920","14058","Great Plains State Bank",5,"Nebraska","8786","www.gpsbanks.com","68652"
1,2267326,,"0","Elbert","03/12/1934","14065","Pinnacle Bank",26,"Georgia","8790","www.pinnaclebank.com","30635"
1,57596,,"0","Greeley","01/01/1934","14069","State Bank of Scotia",1,"Nebraska","8794","StateBankofScotia.Bank","68875"
1,1319644,"Hillsdale, MI","14062","Hillsdale","03/19/1934","14073","County National Bank",15,"Michigan","8798","WWW.CNBB.BANK","49242"
1,630720,"Waterloo-Cedar Falls, IA","0","Grundy","03/16/1934","14079","GNB Bank",11,"Iowa","8802","www.gnbbank.com","50638"
1,123554,,"0","Rush","01/01/1901","14083","Bison State Bank",2,"Kansas","8803","www.bisonstatebank.com","67520"
1,446404,"Alexandria, MN","0","Douglas","01/01/1898","1409","Kensington Bank",7,"Minnesota","931","www.kensington.bank","56343"
1,89932,,"14072","Brooks","01/01/1934","14095","The First National Bank in Falfurrias",1,"Texas","8808","www.fnbfal.com","78355"
1,62228,,"0","Fillmore","01/01/1934","14096","Generations Bank",1,"Nebraska","8809","generations.bank","68351"
1,481999,"Bloomington, IN","0","Monroe","01/01/1904","14113","The Peoples State Bank",15,"Indiana","8819","www.psbanywhere.com","47429"
1,156675,,"0","Meeker","01/01/1914","1413","Perennial Bank",4,"Minnesota","933","www.perennialbank.com","55324"
1,942403,,"0","Caledonia","02/24/1853","14134","Passumpsic Savings Bank",13,"Vermont","8828","http://www.passumpsicbank.com","05819"
1,251880,"Lebanon, NH-VT","0","Orange","01/01/1892","14136","Wells River Savings Bank",6,"Vermont","8829","www.wellsriversavings.com","05081"
1,1610517,"Barre, VT","0","Washington","11/21/1867","14140","Northfield Savings Bank",13,"Vermont","8830","www.nsbvt.com","05663"
1,143037,,"714810","Hubbard","09/19/1919","1415","Northwoods Bank of Minnesota",4,"Minnesota","935","www.northwoodsbank.com","56470"
1,1616622,,"0","Lamoille","01/01/1891","14158","Union Bank",21,"Vermont","8840","www.ublocal.com","05661"
1,384277,"Burlington-South Burlington, VT","0","Franklin","11/12/1866","14168","Peoples Trust Company of St. Albans",5,"Vermont","8844","http://www.ptcvt.com","05478"
